date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:29:55	447050/447050	---M--	200	added ('OK')	image/svg+xml	etag:%226d24a-5963b7bf19e73%22	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco/fonts/fontawesome-webfont3e6e.svg	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco/css/A.font-awesome.css,qver=1.0.0.pagespeed.cf.T-Exsff3jJ.css)
09:29:58	12524/12524	---M--	200	added ('OK')	font/woff	etag:%2230ec-5963b7bf19e73%22	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco/fonts/flaticon/Flaticon.woff	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco/fonts/flaticon/Flaticon.woff	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco/css/A.flaticon.css,qver=1.0.0.pagespeed.cf.eEgvrFv4bh.css)
09:29:59	20660/20660	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2250b4-5963b7bf19e73%22	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco/fonts/flaticon/Flaticon.eot	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco/fonts/flaticon/Flaticon.eot	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco/css/A.flaticon.css,qver=1.0.0.pagespeed.cf.eEgvrFv4bh.css)
09:30:01	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5963b7bf19e73%22	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco/fonts/fontawesome-webfont.eot?	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco/fonts/fontawesome-webfontd41d.eot	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco/css/A.font-awesome.css,qver=1.0.0.pagespeed.cf.T-Exsff3jJ.css)
09:30:02	20484/20484	---M--	200	added ('OK')	font/ttf	etag:%225004-5963b7bf19e73%22	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco/fonts/flaticon/Flaticon.ttf	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco/fonts/flaticon/Flaticon.ttf	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco/css/A.flaticon.css,qver=1.0.0.pagespeed.cf.eEgvrFv4bh.css)
09:30:02	121771/121771	---M--	200	added ('OK')	image/svg+xml	etag:%221dbab-5963b7bf19e73%22	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco/fonts/flaticon/Flaticon.svg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco/fonts/flaticon/Flaticon.svg	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco/css/A.flaticon.css,qver=1.0.0.pagespeed.cf.eEgvrFv4bh.css)
09:30:04	20660/20660	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2250b4-5963b7bf19e73%22	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco/fonts/flaticon/Flaticon.eot?	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco/fonts/flaticon/Flaticond41d.eot	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco/css/A.flaticon.css,qver=1.0.0.pagespeed.cf.eEgvrFv4bh.css)
09:30:05	20854/20854	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:04%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/owl.video.play.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/owl.video.play.png	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:06	20863/20863	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:06%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/photoswipe/default-skin.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/photoswipe/default-skin.44.delayed	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:08	20863/20863	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:08%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/photoswipe/default-skin.svg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/photoswipe/default-skin.svg	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:09	20860/20860	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:09%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/photoswipe/preloader.gif	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/photoswipe/preloader.46.delayed	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:10	20864/20864	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:11%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/background-texture-cover.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/background-texture-cover.jpg	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:12	20857/20857	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:12%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/patterns/pattern8.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/patterns/pattern8.png	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:12	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-5963b7bf19e73%22	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco/fonts/fontawesome-webfont3e6e.ttf	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco/css/A.font-awesome.css,qver=1.0.0.pagespeed.cf.T-Exsff3jJ.css)
09:30:13	20849/20849	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:13%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/preloader.gif	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/preloader.49.delayed	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:14	20857/20857	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:14%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/patterns/pattern1.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/patterns/pattern1.png	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:14	20857/20857	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:15%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/patterns/pattern2.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/patterns/pattern2.png	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:15	20857/20857	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:16%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/patterns/pattern3.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/patterns/pattern3.png	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:16	20857/20857	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:16%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/patterns/pattern4.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/patterns/pattern4.png	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:17	20857/20857	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:17%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/patterns/pattern5.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/patterns/pattern5.png	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:18	20857/20857	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:18%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/patterns/pattern6.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/patterns/pattern6.png	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:19	20857/20857	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:20%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/patterns/pattern7.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/patterns/pattern7.png	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:20	20857/20857	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:21%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/patterns/pattern9.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/patterns/pattern9.png	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:21	20858/20858	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:21%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/patterns/pattern10.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/patterns/pattern10.png	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:22	20858/20858	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:22%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/patterns/pattern11.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/patterns/pattern11.png	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:23	20857/20857	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:23%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/parallax/map-dark.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/parallax/map-dark.jpg	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:23	20858/20858	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:24%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/parallax/map-light.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/parallax/map-light.jpg	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:24	20863/20863	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:25%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/parallax/light-abstract.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/parallax/light-abstract.jpg	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:25	20859/20859	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:26%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/parallax/light-wood.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/parallax/light-wood.jpg	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:26	20863/20863	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:27%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/images/section_testimonials.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/images/section_testimonials.jpg	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:27	20849/20849	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:28%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/images/404_bg.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/images/404_bg.jpg	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:28	20857/20857	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:29%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/images/breadcrumbs_bg.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/images/breadcrumbs_bg.jpg	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:29	20876/20876	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:29%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/images/parallax/video_section_background.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/images/parallax/video_section_background.jpg	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:30	20860/20860	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:31%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/images/information-block.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/images/information-block.jpg	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:31	20865/20865	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:31%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/mask/image-with-list-left.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/mask/image-with-list-left.png	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:32	20866/20866	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:33%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/mask/image-with-list-right.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/mask/image-with-list-right.png	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:32	20867/20867	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:33%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/img/mask/image-with-list-mobile.png	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/img/mask/image-with-list-mobile.png	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:34	20852/20852	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:34%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/images/mailchimp.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/images/mailchimp.jpg	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:34	20852/20852	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:35%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/images/team-home.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/images/team-home.61.delayed	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:35	20851/20851	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:36%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/images/donation.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/images/donation.jpg	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:36	20849/20849	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:37%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/images/donate.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/images/donate.jpg	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:37	20860/20860	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:38%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/images/countdown-section.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/images/countdown-section.jpg	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:38	20855/20855	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Aug%202020%2012:30:39%20GMT	http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/images/contact-form.jpg	C:/Meus%20Sites/RainetTelecom/wp-content/themes/jelyco-child/images/contact-form.jpg	(from http://www.nuvemtelecom.com.br/wp-content/themes/jelyco-child/css/A.main.css,qver=1.0.0.pagespeed.cf.ioiMDxfDnP.css)
09:30:53	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-59688e364d768%22	http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Meus%20Sites/RainetTelecom/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont3e6e.woff2	(from http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/css/A.font-awesome.min.css,qver=5.2.7.pagespeed.cf.jBrWCt-D4j.css)
09:30:57	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-59688e364d768%22	http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Meus%20Sites/RainetTelecom/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont3e6e.woff	(from http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/css/A.font-awesome.min.css,qver=5.2.7.pagespeed.cf.jBrWCt-D4j.css)
09:31:00	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-59688e364d768%22	http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Meus%20Sites/RainetTelecom/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont3e6e.svg	(from http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/css/A.font-awesome.min.css,qver=5.2.7.pagespeed.cf.jBrWCt-D4j.css)
09:31:02	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-59688e364d768%22	http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Meus%20Sites/RainetTelecom/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont3e6e.eot	(from http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/css/A.font-awesome.min.css,qver=5.2.7.pagespeed.cf.jBrWCt-D4j.css)
09:31:04	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-59688e364d768%22	http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont.eot?	C:/Meus%20Sites/RainetTelecom/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfontd41d.eot	(from http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/css/A.font-awesome.min.css,qver=5.2.7.pagespeed.cf.jBrWCt-D4j.css)
09:31:08	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-59688e364d768%22	http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Meus%20Sites/RainetTelecom/wp-content/plugins/wp-google-maps/fonts/fontawesome-webfont3e6e.ttf	(from http://www.nuvemtelecom.com.br/wp-content/plugins/wp-google-maps/css/A.font-awesome.min.css,qver=5.2.7.pagespeed.cf.jBrWCt-D4j.css)
